split,date,entry_time,exit_time,entry_datetime,exit_datetime,entry_price,exit_price,direction,pnl_points,pnl_hkd,holding_bars,exit_reason,strategy_at_entry,regime_at_entry
train,20190613,101500,103600,2019-06-13 10:15:00,2019-06-13 10:36:00,26717.0,26807.0,-1,-92.0,-4600.0,21,stop_loss,ORB,TREND
train,20190613,144000,153300,2019-06-13 14:40:00,2019-06-13 15:33:00,27009.0,27097.0,-1,-90.0,-4500.0,53,stop_loss,MR,RANGE
train,20190613,153400,155000,2019-06-13 15:34:00,2019-06-13 15:50:00,27111.0,27199.0,-1,-90.0,-4500.0,16,stop_loss,MR,RANGE
train,20190614,134800,161000,2019-06-14 13:48:00,2019-06-14 16:10:00,27024.0,27048.0,1,22.0,1100.0,142,mr_exit,MR,RANGE
train,20190617,140500,162900,2019-06-17 14:05:00,2019-06-17 16:29:00,27199.0,27144.0,1,-57.0,-2850.0,144,session_end,MR,RANGE
train,20190618,130400,142500,2019-06-18 13:04:00,2019-06-18 14:25:00,27362.0,27462.0,-1,-102.0,-5100.0,81,stop_loss,MR,RANGE
train,20190618,142600,162900,2019-06-18 14:26:00,2019-06-18 16:29:00,27461.0,27444.0,-1,15.0,750.0,123,session_end,MR,RANGE
train,20190619,131200,133600,2019-06-19 13:12:00,2019-06-19 13:36:00,28111.0,28080.0,-1,29.0,1450.0,24,mr_exit,MR,RANGE
train,20190619,153900,162900,2019-06-19 15:39:00,2019-06-19 16:29:00,28114.0,28140.0,-1,-28.0,-1400.0,50,session_end,MR,RANGE
train,20190620,115800,132000,2019-06-20 11:58:00,2019-06-20 13:20:00,28406.0,28332.0,-1,72.0,3600.0,22,mr_exit,MR,RANGE
train,20190620,134100,153600,2019-06-20 13:41:00,2019-06-20 15:36:00,28396.0,28480.0,-1,-86.0,-4300.0,115,stop_loss,MR,RANGE
train,20190620,153700,162900,2019-06-20 15:37:00,2019-06-20 16:29:00,28483.0,28497.0,-1,-16.0,-800.0,52,session_end,MR,RANGE
train,20190621,131000,145100,2019-06-21 13:10:00,2019-06-21 14:51:00,28366.0,28406.0,1,38.0,1900.0,101,mr_exit,MR,RANGE
train,20190625,110400,162900,2019-06-25 11:04:00,2019-06-25 16:29:00,28122.0,28180.0,-1,-60.0,-3000.0,265,session_end,ORB,TREND
train,20190626,131300,162900,2019-06-26 13:13:00,2019-06-26 16:29:00,28211.0,28187.0,-1,22.0,1100.0,196,session_end,MR,RANGE
train,20190627,113200,151300,2019-06-27 11:32:00,2019-06-27 15:13:00,28516.0,28603.0,-1,-89.0,-4450.0,161,stop_loss,MR,RANGE
train,20190627,151400,162900,2019-06-27 15:14:00,2019-06-27 16:29:00,28590.0,28557.0,-1,31.0,1550.0,75,session_end,MR,RANGE
train,20190628,134600,142900,2019-06-28 13:46:00,2019-06-28 14:29:00,28402.0,28441.0,1,37.0,1850.0,43,mr_exit,MR,RANGE
train,20190628,161700,162900,2019-06-28 16:17:00,2019-06-28 16:29:00,28502.0,28513.0,-1,-13.0,-650.0,12,session_end,MR,RANGE
val,20190702,130100,132500,2019-07-02 13:01:00,2019-07-02 13:25:00,29037.0,28969.0,-1,66.0,3300.0,24,mr_exit,MR,RANGE
val,20190703,160900,162900,2019-07-03 16:09:00,2019-07-03 16:29:00,28919.0,28922.0,-1,-5.0,-250.0,20,session_end,MR,RANGE
val,20190704,140300,162900,2019-07-04 14:03:00,2019-07-04 16:29:00,28913.0,28837.0,1,-78.0,-3900.0,146,session_end,MR,RANGE
val,20190705,132600,143400,2019-07-05 13:26:00,2019-07-05 14:34:00,28906.0,28864.0,-1,40.0,2000.0,68,mr_exit,MR,RANGE
val,20190705,161500,162900,2019-07-05 16:15:00,2019-07-05 16:29:00,28797.0,28780.0,1,-19.0,-950.0,14,session_end,MR,RANGE
val,20190708,131000,152600,2019-07-08 13:10:00,2019-07-08 15:26:00,28269.0,28335.0,1,64.0,3200.0,136,mr_exit,MR,RANGE
val,20190709,132900,162900,2019-07-09 13:29:00,2019-07-09 16:29:00,28125.0,28116.0,1,-11.0,-550.0,180,session_end,MR,RANGE
val,20190710,142900,153500,2019-07-10 14:29:00,2019-07-10 15:35:00,28190.0,28232.0,1,40.0,2000.0,66,mr_exit,MR,RANGE
val,20190711,140600,162900,2019-07-11 14:06:00,2019-07-11 16:29:00,28430.0,28436.0,1,4.0,200.0,143,session_end,MR,RANGE
val,20190712,113500,144000,2019-07-12 11:35:00,2019-07-12 14:40:00,28596.0,28516.0,-1,78.0,3900.0,125,mr_exit,MR,RANGE
val,20190715,103400,112100,2019-07-15 10:34:00,2019-07-15 11:21:00,28457.0,28580.0,1,121.0,6050.0,47,take_profit,ORB,TREND
val,20190715,131500,162900,2019-07-15 13:15:00,2019-07-15 16:29:00,28521.0,28508.0,-1,11.0,550.0,194,session_end,MR,RANGE
val,20190716,133000,162900,2019-07-16 13:30:00,2019-07-16 16:29:00,28646.0,28630.0,-1,14.0,700.0,179,session_end,MR,RANGE
val,20190717,133500,162900,2019-07-17 13:35:00,2019-07-17 16:29:00,28575.0,28614.0,-1,-41.0,-2050.0,174,session_end,MR,RANGE
val,20190719,115100,162900,2019-07-19 11:51:00,2019-07-19 16:29:00,28794.0,28809.0,-1,-17.0,-850.0,218,session_end,MR,RANGE
val,20190722,132400,144500,2019-07-22 13:24:00,2019-07-22 14:45:00,28543.0,28460.0,1,-85.0,-4250.0,81,stop_loss,MR,RANGE
val,20190722,144600,153800,2019-07-22 14:46:00,2019-07-22 15:38:00,28410.0,28292.0,-1,116.0,5800.0,52,take_profit,ORB,TREND
val,20190722,153900,160900,2019-07-22 15:39:00,2019-07-22 16:09:00,28283.0,28367.0,-1,-86.0,-4300.0,30,stop_loss,ORB,TREND
val,20190723,133900,162900,2019-07-23 13:39:00,2019-07-23 16:29:00,28425.0,28459.0,-1,-36.0,-1800.0,170,session_end,MR,RANGE
val,20190724,130800,152800,2019-07-24 13:08:00,2019-07-24 15:28:00,28654.0,28547.0,1,-109.0,-5450.0,140,stop_loss,MR,RANGE
val,20190724,152900,162900,2019-07-24 15:29:00,2019-07-24 16:29:00,28546.0,28533.0,1,-15.0,-750.0,60,session_end,MR,RANGE
val,20190725,131300,133400,2019-07-25 13:13:00,2019-07-25 13:34:00,28625.0,28594.0,-1,29.0,1450.0,21,mr_exit,MR,RANGE
val,20190725,135700,162000,2019-07-25 13:57:00,2019-07-25 16:20:00,28617.0,28597.0,-1,18.0,900.0,143,mr_exit,MR,RANGE
val,20190726,115200,150500,2019-07-26 11:52:00,2019-07-26 15:05:00,28454.0,28424.0,-1,28.0,1400.0,133,mr_exit,MR,RANGE
val,20190729,102500,151500,2019-07-29 10:25:00,2019-07-29 15:15:00,28040.0,28125.0,-1,-87.0,-4350.0,230,stop_loss,ORB,TREND
val,20190729,151600,162900,2019-07-29 15:16:00,2019-07-29 16:29:00,28116.0,28144.0,-1,-30.0,-1500.0,73,session_end,ORB,TREND
val,20190730,151700,162900,2019-07-30 15:17:00,2019-07-30 16:29:00,28119.0,28127.0,1,6.0,300.0,72,session_end,MR,RANGE
val,20190801,134300,162900,2019-08-01 13:43:00,2019-08-01 16:29:00,27478.0,27458.0,1,-22.0,-1100.0,166,session_end,MR,RANGE
val,20190802,152500,160500,2019-08-02 15:25:00,2019-08-02 16:05:00,26819.0,26863.0,1,42.0,2100.0,40,mr_exit,MR,RANGE
val,20190805,133900,162900,2019-08-05 13:39:00,2019-08-05 16:29:00,26106.0,26047.0,1,-61.0,-3050.0,170,session_end,MR,RANGE
val,20190806,141100,151800,2019-08-06 14:11:00,2019-08-06 15:18:00,25860.0,25943.0,-1,-85.0,-4250.0,67,stop_loss,MR,RANGE
val,20190806,151900,162900,2019-08-06 15:19:00,2019-08-06 16:29:00,25945.0,26019.0,-1,-76.0,-3800.0,70,session_end,MR,RANGE
val,20190807,151600,162900,2019-08-07 15:16:00,2019-08-07 16:29:00,25870.0,25948.0,-1,-80.0,-4000.0,73,session_end,MR,RANGE
val,20190808,152500,162900,2019-08-08 15:25:00,2019-08-08 16:29:00,26026.0,26023.0,1,-5.0,-250.0,64,session_end,MR,RANGE
val,20190809,111500,132500,2019-08-09 11:15:00,2019-08-09 13:25:00,25950.0,26048.0,1,96.0,4800.0,70,mr_exit,MR,RANGE
val,20190809,142300,154400,2019-08-09 14:23:00,2019-08-09 15:44:00,25963.0,25878.0,1,-87.0,-4350.0,81,stop_loss,MR,RANGE
val,20190809,154500,162900,2019-08-09 15:45:00,2019-08-09 16:29:00,25845.0,25888.0,1,41.0,2050.0,44,session_end,MR,RANGE
val,20190812,152900,160200,2019-08-12 15:29:00,2019-08-12 16:02:00,25846.0,25756.0,1,-92.0,-4600.0,33,stop_loss,MR,RANGE
val,20190812,160400,161100,2019-08-12 16:04:00,2019-08-12 16:11:00,25707.0,25588.0,-1,117.0,5850.0,7,take_profit,ORB,TREND
val,20190812,161200,162900,2019-08-12 16:12:00,2019-08-12 16:29:00,25593.0,25574.0,-1,17.0,850.0,17,session_end,ORB,TREND
val,20190813,114100,154700,2019-08-13 11:41:00,2019-08-13 15:47:00,25281.0,25177.0,1,-106.0,-5300.0,186,stop_loss,MR,RANGE
val,20190813,154800,162900,2019-08-13 15:48:00,2019-08-13 16:29:00,25177.0,25203.0,1,24.0,1200.0,41,session_end,MR,RANGE
val,20190814,115900,144000,2019-08-14 11:59:00,2019-08-14 14:40:00,25308.0,25222.0,1,-88.0,-4400.0,101,stop_loss,MR,RANGE
val,20190814,144100,151300,2019-08-14 14:41:00,2019-08-14 15:13:00,25227.0,25116.0,1,-113.0,-5650.0,32,stop_loss,MR,RANGE
val,20190815,132000,144000,2019-08-15 13:20:00,2019-08-15 14:40:00,25253.0,25351.0,-1,-100.0,-5000.0,80,stop_loss,MR,RANGE
val,20190815,144100,154600,2019-08-15 14:41:00,2019-08-15 15:46:00,25338.0,25431.0,-1,-95.0,-4750.0,65,stop_loss,MR,RANGE
val,20190815,154700,162900,2019-08-15 15:47:00,2019-08-15 16:29:00,25453.0,25432.0,-1,19.0,950.0,42,session_end,MR,RANGE
val,20190816,104500,132900,2019-08-16 10:45:00,2019-08-16 13:29:00,25536.0,25658.0,1,120.0,6000.0,104,take_profit,ORB,TREND
val,20190816,133000,134800,2019-08-16 13:30:00,2019-08-16 13:48:00,25638.0,25723.0,-1,-87.0,-4350.0,18,stop_loss,MR,RANGE
val,20190816,134900,145600,2019-08-16 13:49:00,2019-08-16 14:56:00,25721.0,25592.0,-1,127.0,6350.0,67,take_profit,MR,RANGE
val,20190819,130100,142900,2019-08-19 13:01:00,2019-08-19 14:29:00,26159.0,26244.0,-1,-87.0,-4350.0,88,stop_loss,MR,RANGE
val,20190819,143000,162900,2019-08-19 14:30:00,2019-08-19 16:29:00,26230.0,26183.0,-1,45.0,2250.0,119,session_end,MR,RANGE
val,20190820,130200,143200,2019-08-20 13:02:00,2019-08-20 14:32:00,26233.0,26190.0,-1,41.0,2050.0,90,mr_exit,MR,RANGE
val,20190821,133000,162900,2019-08-21 13:30:00,2019-08-21 16:29:00,26206.0,26228.0,-1,-24.0,-1200.0,179,session_end,MR,RANGE
val,20190822,114200,162900,2019-08-22 11:42:00,2019-08-22 16:29:00,25965.0,25981.0,1,14.0,700.0,227,session_end,MR,RANGE
val,20190823,131000,162900,2019-08-23 13:10:00,2019-08-23 16:29:00,26121.0,26110.0,-1,9.0,450.0,199,session_end,MR,RANGE
val,20190826,143100,145800,2019-08-26 14:31:00,2019-08-26 14:58:00,25361.0,25492.0,-1,-133.0,-6650.0,27,stop_loss,MR,RANGE
val,20190826,145900,150600,2019-08-26 14:59:00,2019-08-26 15:06:00,25543.0,25461.0,1,-84.0,-4200.0,7,stop_loss,ORB,TREND
val,20190827,150200,161200,2019-08-27 15:02:00,2019-08-27 16:12:00,25579.0,25639.0,1,58.0,2900.0,70,mr_exit,MR,RANGE
val,20190828,140900,162900,2019-08-28 14:09:00,2019-08-28 16:29:00,25633.0,25617.0,1,-18.0,-900.0,140,session_end,MR,RANGE
val,20190829,151300,151900,2019-08-29 15:13:00,2019-08-29 15:19:00,25523.0,25610.0,-1,-89.0,-4450.0,6,stop_loss,MR,RANGE
val,20190829,152000,162900,2019-08-29 15:20:00,2019-08-29 16:29:00,25603.0,25646.0,-1,-45.0,-2250.0,69,session_end,MR,RANGE
val,20190830,133500,140100,2019-08-30 13:35:00,2019-08-30 14:01:00,25731.0,25645.0,1,-88.0,-4400.0,26,stop_loss,MR,RANGE
val,20190830,140200,142100,2019-08-30 14:02:00,2019-08-30 14:21:00,25615.0,25474.0,-1,139.0,6950.0,19,take_profit,ORB,TREND
val,20190830,142200,151000,2019-08-30 14:22:00,2019-08-30 15:10:00,25485.0,25576.0,-1,-93.0,-4650.0,48,stop_loss,ORB,TREND
val,20190903,131200,142800,2019-09-03 13:12:00,2019-09-03 14:28:00,25443.0,25511.0,1,66.0,3300.0,76,mr_exit,MR,RANGE
val,20190903,144800,162900,2019-09-03 14:48:00,2019-09-03 16:29:00,25451.0,25466.0,1,13.0,650.0,101,session_end,MR,RANGE
val,20190904,101500,114800,2019-09-04 10:15:00,2019-09-04 11:48:00,25810.0,25710.0,1,-102.0,-5100.0,93,stop_loss,ORB,TREND
val,20190904,135800,140200,2019-09-04 13:58:00,2019-09-04 14:02:00,25863.0,25945.0,-1,-84.0,-4200.0,4,stop_loss,MR,RANGE
val,20190904,140300,140800,2019-09-04 14:03:00,2019-09-04 14:08:00,25980.0,26150.0,1,168.0,8400.0,5,take_profit,ORB,TREND
val,20190906,130300,151300,2019-09-06 13:03:00,2019-09-06 15:13:00,26556.0,26631.0,1,73.0,3650.0,130,mr_exit,MR,RANGE
val,20190906,162600,162900,2019-09-06 16:26:00,2019-09-06 16:29:00,26567.0,26586.0,1,17.0,850.0,3,session_end,MR,RANGE
val,20190909,153400,162900,2019-09-09 15:34:00,2019-09-09 16:29:00,26642.0,26629.0,1,-15.0,-750.0,55,session_end,MR,RANGE
val,20190910,130200,145900,2019-09-10 13:02:00,2019-09-10 14:59:00,26651.0,26695.0,1,42.0,2100.0,117,mr_exit,MR,RANGE
val,20190910,151600,162900,2019-09-10 15:16:00,2019-09-10 16:29:00,26665.0,26637.0,1,-30.0,-1500.0,73,session_end,MR,RANGE
val,20190911,111400,111600,2019-09-11 11:14:00,2019-09-11 11:16:00,26870.0,26995.0,-1,-127.0,-6350.0,2,stop_loss,MR,RANGE
val,20190911,111700,113500,2019-09-11 11:17:00,2019-09-11 11:35:00,27030.0,27069.0,1,37.0,1850.0,18,regime_extreme,ORB,TREND
val,20190911,140400,162900,2019-09-11 14:04:00,2019-09-11 16:29:00,27107.0,27102.0,-1,3.0,150.0,145,session_end,MR,RANGE
val,20190912,101600,150000,2019-09-12 10:16:00,2019-09-12 15:00:00,27049.0,27134.0,-1,-87.0,-4350.0,224,stop_loss,ORB,TREND
val,20190913,115600,150600,2019-09-13 11:56:00,2019-09-13 15:06:00,27205.0,27293.0,-1,-90.0,-4500.0,130,stop_loss,MR,RANGE
val,20190913,150700,152900,2019-09-13 15:07:00,2019-09-13 15:29:00,27289.0,27372.0,-1,-85.0,-4250.0,22,stop_loss,MR,RANGE
val,20190913,153000,162900,2019-09-13 15:30:00,2019-09-13 16:29:00,27382.0,27307.0,1,-77.0,-3850.0,59,session_end,ORB,TREND
val,20190916,144500,150300,2019-09-16 14:45:00,2019-09-16 15:03:00,27039.0,27072.0,1,31.0,1550.0,18,mr_exit,MR,RANGE
val,20190917,114700,132200,2019-09-17 11:47:00,2019-09-17 13:22:00,26849.0,26764.0,1,-87.0,-4350.0,35,stop_loss,MR,RANGE
val,20190917,132300,162900,2019-09-17 13:23:00,2019-09-17 16:29:00,26773.0,26760.0,1,-15.0,-750.0,186,session_end,MR,RANGE
val,20190918,130800,151300,2019-09-18 13:08:00,2019-09-18 15:13:00,26786.0,26820.0,1,32.0,1600.0,125,mr_exit,MR,RANGE
val,20190918,153600,162900,2019-09-18 15:36:00,2019-09-18 16:29:00,26789.0,26727.0,1,-64.0,-3200.0,53,session_end,MR,RANGE
val,20190919,102000,105900,2019-09-19 10:20:00,2019-09-19 10:59:00,26554.0,26435.0,-1,117.0,5850.0,39,take_profit,ORB,TREND
val,20190919,114200,162900,2019-09-19 11:42:00,2019-09-19 16:29:00,26425.0,26492.0,1,65.0,3250.0,227,session_end,MR,RANGE
val,20190920,140800,162900,2019-09-20 14:08:00,2019-09-20 16:29:00,26492.0,26422.0,1,-72.0,-3600.0,141,session_end,MR,RANGE
val,20190923,115700,150600,2019-09-23 11:57:00,2019-09-23 15:06:00,26227.0,26327.0,1,98.0,4900.0,129,mr_exit,MR,RANGE
val,20190923,153100,161800,2019-09-23 15:31:00,2019-09-23 16:18:00,26251.0,26168.0,1,-85.0,-4250.0,47,stop_loss,MR,RANGE
val,20190923,161900,162900,2019-09-23 16:19:00,2019-09-23 16:29:00,26155.0,26141.0,-1,12.0,600.0,10,session_end,ORB,TREND
val,20190924,141600,145800,2019-09-24 14:16:00,2019-09-24 14:58:00,26297.0,26323.0,1,24.0,1200.0,42,mr_exit,MR,RANGE
val,20190924,160800,162900,2019-09-24 16:08:00,2019-09-24 16:29:00,26279.0,26272.0,1,-9.0,-450.0,21,session_end,MR,RANGE
val,20190925,140700,162900,2019-09-25 14:07:00,2019-09-25 16:29:00,25959.0,25907.0,1,-54.0,-2700.0,142,session_end,MR,RANGE
val,20190926,130200,153300,2019-09-26 13:02:00,2019-09-26 15:33:00,25971.0,26004.0,1,31.0,1550.0,151,mr_exit,MR,RANGE
val,20190927,132900,150100,2019-09-27 13:29:00,2019-09-27 15:01:00,25972.0,25938.0,-1,32.0,1600.0,92,mr_exit,MR,RANGE
val,20190930,114300,131000,2019-09-30 11:43:00,2019-09-30 13:10:00,26005.0,26106.0,-1,-103.0,-5150.0,27,stop_loss,MR,RANGE
val,20190930,131100,154000,2019-09-30 13:11:00,2019-09-30 15:40:00,26145.0,26059.0,1,-88.0,-4400.0,149,stop_loss,ORB,TREND
val,20190930,154100,162900,2019-09-30 15:41:00,2019-09-30 16:29:00,26068.0,26044.0,-1,22.0,1100.0,48,session_end,MR,RANGE
val,20191002,112500,130300,2019-10-02 11:25:00,2019-10-02 13:03:00,25936.0,26024.0,-1,-90.0,-4500.0,38,stop_loss,MR,RANGE
val,20191002,130400,162900,2019-10-02 13:04:00,2019-10-02 16:29:00,26018.0,25962.0,-1,54.0,2700.0,205,session_end,MR,RANGE
val,20191003,101500,145400,2019-10-03 10:15:00,2019-10-03 14:54:00,25910.0,26078.0,1,166.0,8300.0,219,take_profit,ORB,TREND
val,20191003,145500,145900,2019-10-03 14:55:00,2019-10-03 14:59:00,26049.0,26212.0,-1,-165.0,-8250.0,4,stop_loss,MR,RANGE
val,20191003,162500,162900,2019-10-03 16:25:00,2019-10-03 16:29:00,26156.0,26151.0,-1,3.0,150.0,4,session_end,MR,RANGE
val,20191004,110100,131100,2019-10-04 11:01:00,2019-10-04 13:11:00,25932.0,26015.0,-1,-85.0,-4250.0,70,stop_loss,ORB,TREND
val,20191004,133200,140100,2019-10-04 13:32:00,2019-10-04 14:01:00,25967.0,25877.0,1,-92.0,-4600.0,29,stop_loss,MR,RANGE
val,20191004,140200,141200,2019-10-04 14:02:00,2019-10-04 14:12:00,25833.0,25695.0,-1,136.0,6800.0,10,take_profit,ORB,TREND
val,20191008,101700,110600,2019-10-08 10:17:00,2019-10-08 11:06:00,26071.0,26188.0,1,115.0,5750.0,49,take_profit,ORB,TREND
val,20191008,115900,132200,2019-10-08 11:59:00,2019-10-08 13:22:00,26012.0,25908.0,1,-106.0,-5300.0,23,stop_loss,ORB,TREND
val,20191008,132300,162900,2019-10-08 13:23:00,2019-10-08 16:29:00,25911.0,25861.0,1,-52.0,-2600.0,186,session_end,ORB,TREND
val,20191009,133600,140000,2019-10-09 13:36:00,2019-10-09 14:00:00,25667.0,25751.0,1,82.0,4100.0,24,mr_exit,MR,RANGE
val,20191009,144300,162900,2019-10-09 14:43:00,2019-10-09 16:29:00,25684.0,25662.0,1,-24.0,-1200.0,106,session_end,MR,RANGE
val,20191010,130500,153600,2019-10-10 13:05:00,2019-10-10 15:36:00,25767.0,25713.0,-1,52.0,2600.0,151,mr_exit,MR,RANGE
val,20191011,111500,112200,2019-10-11 11:15:00,2019-10-11 11:22:00,26189.0,26273.0,-1,-86.0,-4300.0,7,stop_loss,MR,RANGE
val,20191011,112300,131000,2019-10-11 11:23:00,2019-10-11 13:10:00,26274.0,26438.0,1,162.0,8100.0,47,take_profit,ORB,TREND
val,20191011,131100,140500,2019-10-11 13:11:00,2019-10-11 14:05:00,26423.0,26338.0,1,-87.0,-4350.0,54,stop_loss,ORB,TREND
val,20191014,115800,133000,2019-10-14 11:58:00,2019-10-14 13:30:00,26594.0,26540.0,-1,52.0,2600.0,32,mr_exit,MR,RANGE
val,20191014,154200,162900,2019-10-14 15:42:00,2019-10-14 16:29:00,26505.0,26520.0,1,13.0,650.0,47,session_end,MR,RANGE
val,20191015,112600,114500,2019-10-15 11:26:00,2019-10-15 11:45:00,26473.0,26522.0,1,47.0,2350.0,19,mr_exit,MR,RANGE
val,20191015,133100,143300,2019-10-15 13:31:00,2019-10-15 14:33:00,26470.0,26516.0,1,44.0,2200.0,62,mr_exit,MR,RANGE
val,20191015,160300,161400,2019-10-15 16:03:00,2019-10-15 16:14:00,26486.0,26529.0,1,41.0,2050.0,11,mr_exit,MR,RANGE
val,20191016,150100,162900,2019-10-16 15:01:00,2019-10-16 16:29:00,26668.0,26627.0,-1,39.0,1950.0,88,session_end,MR,RANGE
val,20191017,140000,151800,2019-10-17 14:00:00,2019-10-17 15:18:00,26786.0,26853.0,1,65.0,3250.0,78,mr_exit,MR,RANGE
val,20191018,111300,151100,2019-10-18 11:13:00,2019-10-18 15:11:00,26802.0,26685.0,-1,115.0,5750.0,178,take_profit,ORB,TREND
val,20191018,151200,162900,2019-10-18 15:12:00,2019-10-18 16:29:00,26693.0,26683.0,1,-12.0,-600.0,77,session_end,MR,RANGE
val,20191021,160900,162900,2019-10-21 16:09:00,2019-10-21 16:29:00,26714.0,26700.0,1,-16.0,-800.0,20,session_end,MR,RANGE
val,20191022,142900,144000,2019-10-22 14:29:00,2019-10-22 14:40:00,26819.0,26798.0,-1,19.0,950.0,11,mr_exit,MR,RANGE
val,20191022,145700,153700,2019-10-22 14:57:00,2019-10-22 15:37:00,26824.0,26797.0,-1,25.0,1250.0,40,mr_exit,MR,RANGE
val,20191023,101600,103600,2019-10-23 10:16:00,2019-10-23 10:36:00,26557.0,26645.0,-1,-90.0,-4500.0,20,stop_loss,ORB,TREND
val,20191023,130000,162900,2019-10-23 13:00:00,2019-10-23 16:29:00,26516.0,26529.0,1,11.0,550.0,209,session_end,MR,RANGE
val,20191024,130700,150700,2019-10-24 13:07:00,2019-10-24 15:07:00,26711.0,26793.0,-1,-84.0,-4200.0,120,stop_loss,MR,RANGE
val,20191024,150800,162900,2019-10-24 15:08:00,2019-10-24 16:29:00,26784.0,26753.0,-1,29.0,1450.0,81,session_end,MR,RANGE
val,20191025,135900,151200,2019-10-25 13:59:00,2019-10-25 15:12:00,26729.0,26704.0,-1,23.0,1150.0,73,mr_exit,MR,RANGE
val,20191028,111500,130100,2019-10-28 11:15:00,2019-10-28 13:01:00,27020.0,26937.0,1,-85.0,-4250.0,46,stop_loss,ORB,TREND
val,20191029,114300,162900,2019-10-29 11:43:00,2019-10-29 16:29:00,26816.0,26721.0,1,-97.0,-4850.0,226,stop_loss,MR,RANGE
val,20191030,140300,162900,2019-10-30 14:03:00,2019-10-30 16:29:00,26691.0,26637.0,1,-56.0,-2800.0,146,session_end,MR,RANGE
val,20191031,114400,140000,2019-10-31 11:44:00,2019-10-31 14:00:00,26996.0,26926.0,-1,68.0,3400.0,76,mr_exit,MR,RANGE
val,20191101,101900,112700,2019-11-01 10:19:00,2019-11-01 11:27:00,26947.0,27077.0,1,128.0,6400.0,68,take_profit,ORB,TREND
val,20191101,130900,141300,2019-11-01 13:09:00,2019-11-01 14:13:00,27042.0,27125.0,-1,-85.0,-4250.0,64,stop_loss,MR,RANGE
val,20191101,141400,162900,2019-11-01 14:14:00,2019-11-01 16:29:00,27116.0,27137.0,-1,-23.0,-1150.0,135,session_end,MR,RANGE
val,20191104,134600,154800,2019-11-04 13:46:00,2019-11-04 15:48:00,27485.0,27573.0,-1,-90.0,-4500.0,122,stop_loss,MR,RANGE
val,20191104,154900,162900,2019-11-04 15:49:00,2019-11-04 16:29:00,27567.0,27589.0,-1,-24.0,-1200.0,40,session_end,MR,RANGE
val,20191105,130500,162900,2019-11-05 13:05:00,2019-11-05 16:29:00,27744.0,27674.0,-1,68.0,3400.0,204,session_end,MR,RANGE
val,20191106,111400,140700,2019-11-06 11:14:00,2019-11-06 14:07:00,27702.0,27787.0,-1,-87.0,-4350.0,113,stop_loss,MR,RANGE
val,20191106,140800,155800,2019-11-06 14:08:00,2019-11-06 15:58:00,27774.0,27670.0,-1,102.0,5100.0,110,mr_exit,MR,RANGE
val,20191106,160900,162900,2019-11-06 16:09:00,2019-11-06 16:29:00,27745.0,27736.0,-1,7.0,350.0,20,session_end,MR,RANGE
val,20191107,152200,152500,2019-11-07 15:22:00,2019-11-07 15:25:00,27678.0,27769.0,-1,-93.0,-4650.0,3,stop_loss,MR,RANGE
val,20191107,152600,153300,2019-11-07 15:26:00,2019-11-07 15:33:00,27797.0,27931.0,1,132.0,6600.0,7,take_profit,ORB,TREND
val,20191107,153400,154600,2019-11-07 15:34:00,2019-11-07 15:46:00,27902.0,27803.0,1,-101.0,-5050.0,12,stop_loss,ORB,TREND
val,20191108,130100,143900,2019-11-08 13:01:00,2019-11-08 14:39:00,27706.0,27623.0,1,-85.0,-4250.0,98,stop_loss,MR,RANGE
val,20191108,144000,162900,2019-11-08 14:40:00,2019-11-08 16:29:00,27635.0,27679.0,1,42.0,2100.0,109,session_end,MR,RANGE
val,20191111,104500,141400,2019-11-11 10:45:00,2019-11-11 14:14:00,27014.0,26892.0,-1,120.0,6000.0,149,take_profit,ORB,TREND
val,20191111,141500,162200,2019-11-11 14:15:00,2019-11-11 16:22:00,26882.0,26999.0,-1,-119.0,-5950.0,127,stop_loss,ORB,TREND
val,20191111,162300,162900,2019-11-11 16:23:00,2019-11-11 16:29:00,26997.0,27001.0,-1,-6.0,-300.0,6,session_end,ORB,TREND
val,20191112,151100,153300,2019-11-12 15:11:00,2019-11-12 15:33:00,27048.0,26975.0,-1,71.0,3550.0,22,mr_exit,MR,RANGE
val,20191112,154100,162400,2019-11-12 15:41:00,2019-11-12 16:24:00,27028.0,26991.0,-1,35.0,1750.0,43,mr_exit,MR,RANGE
val,20191113,145200,160800,2019-11-13 14:52:00,2019-11-13 16:08:00,26486.0,26546.0,1,58.0,2900.0,76,mr_exit,MR,RANGE
val,20191113,162900,162900,2019-11-13 16:29:00,2019-11-13 16:29:00,26502.0,26485.0,1,-19.0,-950.0,0,session_end,MR,RANGE
val,20191114,130000,151900,2019-11-14 13:00:00,2019-11-14 15:19:00,26307.0,26187.0,1,-122.0,-6100.0,139,stop_loss,MR,RANGE
val,20191114,152000,153100,2019-11-14 15:20:00,2019-11-14 15:31:00,26221.0,26315.0,1,92.0,4600.0,11,regime_extreme,MR,RANGE
val,20191115,115900,152900,2019-11-15 11:59:00,2019-11-15 15:29:00,26399.0,26313.0,1,-88.0,-4400.0,150,stop_loss,MR,RANGE
val,20191115,153000,162900,2019-11-15 15:30:00,2019-11-15 16:29:00,26316.0,26292.0,1,-26.0,-1300.0,59,session_end,MR,RANGE
val,20191118,101500,131100,2019-11-18 10:15:00,2019-11-18 13:11:00,26636.0,26510.0,1,-128.0,-6400.0,116,stop_loss,ORB,TREND
